rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,habitability_score,stellar_compatibility
36900,TOI-3984 A b,TOI-3984 A,b,,,TIC 20182780,Gaia DR2 1291955578869575552,Gaia DR3 1291955578869575552,1,2,1,0,0,Transit,2023,<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...30C/abstract target=ref>Ca&ntilde;as et al. 2023</a>,2023-07,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...30C/abstract target=ref>Ca&ntilde;as et al. 2023</a>,4.353326,0.041,7.9,0.71,44.0,0.14,,,,,44.0,0.14,Mass,0.49,0.23,16.7,563.0,89.5,2459715.02268,BJD-TDB,0.0,0.18,,2.01,19.1,0.1558,,,-54.0,27.7,,,<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...30C/abstract target=ref>Ca&ntilde;as et al. 2023</a>,M4+/-0.5,3476.0,0.47,0.49,0.18,[Fe/H],,4.81,2.9,6.9,2.0,50.0,-5.77,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h05m20.92s,226.3371468,+36d47m13.11s,36.7869747,60.17839,60.26767,51.24981,207.94349,64.9361296,-48.9355,42.6851,108.883,9.15538,17.14,15.694,11.934,11.319,11.052,19.1895,16.5597,15.1645,13.9346,13.2853,10.935,10.851,10.689,9.325,14.6718,,13.4609,,2023-07-21,2023-07,2023-07-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13021864211737627,0.0004344048653344917
36904,TOI-4010 c,TOI-4010,c,,,TIC 352682207,Gaia DR2 525352325110310400,Gaia DR3 525352325110310400,1,1,4,0,0,Transit,2023,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,2023-07,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,5.414654,0.058,5.93,0.52904008,20.31,0.06390241,,,,,20.31,0.06390241,Mass,0.5,0.03,112.0,907.0,88.8,2459000.0523,BJD,0.0,0.31,,2.77,,0.065,,,57.0,8.0,,,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,K V,4960.0,0.83,0.88,0.37,[Fe/H],,4.54,6.1,,1.3,37.7,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,3.37092,125.91346,51.52542,52.28095,43.662407,38.6159,-20.3769,177.504,5.60499,13.381,12.291,10.649,10.25,10.157,,,,,,10.045,10.137,9.927,8.663,12.1216,,11.5163,,2023-06-27,2023-07,2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17024957296624324,0.0012224938875305623
36906,TOI-4010 d,TOI-4010,d,,,TIC 352682207,Gaia DR2 525352325110310400,Gaia DR3 525352325110310400,1,1,4,0,0,Transit,2023,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,2023-07,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,14.70886,0.113,6.18,0.55134362,38.15,0.12003332,,,,,38.15,0.12003332,Mass,0.9,0.07,30.0,650.0,89.0,2458985.985,BJD,0.0,0.51,,3.6,,0.068,,,109.0,10.9,,,<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>,K V,4960.0,0.83,0.88,0.37,[Fe/H],,4.54,6.1,,1.3,37.7,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h20m51.56s,20.2148196,+66d04m19.92s,66.0722009,3.37092,125.91346,51.52542,52.28095,43.662407,38.6159,-20.3769,177.504,5.60499,13.381,12.291,10.649,10.25,10.157,,,,,,10.045,10.137,9.927,8.663,12.1216,,11.5163,,2023-06-27,2023-07,2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16457472867385436,0.0012224938875305623
36908,TOI-406 c,TOI-406,c,,,TIC 153065527,Gaia DR2 4851053999056603904,Gaia DR3 4851053999056603904,1,1,2,0,0,Transit,2024,<a refstr=LACEDELLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240911083L/abstract target=ref>Lacedelli et al. 2024</a>,2024-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=LACEDELLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240911083L/abstract target=ref>Lacedelli et al. 2024</a>,3.307441,0.0322,1.32,0.11776272,2.08,0.00654441,,,,,2.08,0.00654441,Mass,4.9,0.032,19.0,584.0,87.6,2458385.388,BJD,0.0,0.73,,1.05,17.6,0.0297,,,-6.0,1.63,,,<a refstr=LACEDELLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240911083L/abstract target=ref>Lacedelli et al. 2024</a>,M3,3392.0,0.41,0.408,-0.02,[M/H],-1.71444,4.69,,9.445836,,29.2,14.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h17m03.03s,49.2626428,-42d14m38.94s,-42.2441492,-56.80726,249.56265,-57.13348,27.09578,414.9251791,41.6746,-412.827,31.0597,32.1671,15.237,13.773,9.695,9.128,8.848,,,,,,,,,,12.5528,,11.2828,,2024-12-16,2024-09,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760954135954136,0.00041911148365465214
36910,TOI-406.01,TOI-406,b,,,TIC 153065527,Gaia DR2 4851053999056603904,Gaia DR3 4851053999056603904,1,1,2,0,0,Transit,2024,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,2024-05,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=LACEDELLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240911083L/abstract target=ref>Lacedelli et al. 2024</a>,13.175682,0.0809,2.08,0.18556549,6.57,0.02067153,,,,,6.57,0.02067153,Mass,4.1,0.056,3.0,368.0,89.4,2458388.57,BJD,0.0,0.43,,2.17,44.6,0.0466,,,169.0,3.25,,,<a refstr=LACEDELLI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240911083L/abstract target=ref>Lacedelli et al. 2024</a>,M3,3392.0,0.41,0.408,-0.02,[M/H],-1.71444,4.69,,9.445836,,29.2,14.48,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h17m03.03s,49.2626428,-42d14m38.94s,-42.2441492,-56.80726,249.56265,-57.13348,27.09578,414.9251791,41.6746,-412.827,31.0597,32.1671,15.237,13.773,9.695,9.128,8.848,,,,,,,,,,12.5528,,11.2828,,2024-12-16,2024-09,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49326923076923074,0.00041911148365465214
36920,TOI-411 c,HD 22946,c,HD 22946,HIP 17047,TIC 100990000,Gaia DR2 4848767461548943104,Gaia DR3 4848767461548943104,1,1,3,0,0,Transit,2022,<a refstr=CACCIAPUOTI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220909597C/abstract target=ref>Cacciapuoti et al. 2022</a>,2022-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,9.573083,0.1017,2.328,0.20769061,9.72,0.03058254,,,,,9.72,0.03058254,Mass,3.15,,156.75,931.0,,2459161.60861,BJD-TDB,0.0,0.504,,3.684,19.61,0.01912,,,,2.7,,,<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>,,6169.0,1.117,1.098,-0.08,[Fe/H],,4.47,2.5,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h39m16.69s,54.819538,-42d45m46.90s,-42.7630276,-52.70009,248.83207,-59.50046,33.54309,122.0961548,-51.6637,-110.627,62.7792,15.8999,8.792,8.270001,7.25,7.04,6.981,,,,,,6.913,6.931,6.952,6.827,8.1281,,7.757,,2023-07-10,2023-06,2023-07-10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4311084745581547,0.0025575447570332483
36938,TOI-421 b,TOI-421,b,,,TIC 94986319,Gaia DR2 2984582227215748864,Gaia DR3 2984582227215748864,0,2,2,0,0,Transit,2020,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,2020-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,5.19672,0.056,2.68,0.23909359,7.17,0.02255923,,,,,7.17,0.02255923,Mass,2.05,0.163,154.57,981.4,85.68,2458441.2847,BJD,0.0,0.933,,1.107,,0.0285,,,128.9,2.97,,,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,G9 V,5325.0,0.871,0.852,-0.02,[Fe/H],,4.486,9.4,2.72,1.8,43.24,79.54382,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,-24.93742,216.79355,-37.43479,80.03663,61.7961187,-35.6868,50.4501,74.7969,13.3407,10.735,9.931,8.547,8.219,8.071,,,,,,8.058,8.11,8.06,7.809,9.77776,,9.2711,,2020-10-01,2020-09,2020-10-08,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3745764973804183,0.002207505518763797
36940,TOI-421 b,TOI-421,b,,,TIC 94986319,Gaia DR2 2984582227215748864,Gaia DR3 2984582227215748864,1,2,2,0,0,Transit,2020,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,2020-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,5.197576,0.0554,2.64,0.23552543,6.7,0.02108056,,,,,6.7,0.02108056,Mass,2.040038,0.13,,922.0,,2459189.7341,BJD,0.0,0.942,,1.09,,0.0279,,,140.0,2.83,,,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,G9 V,5291.0,0.866,0.833,-0.044,[Fe/H],,4.48,10.9,1.804578,1.8,39.6,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,-24.93742,216.79355,-37.43479,80.03663,61.7961187,-35.6868,50.4501,74.7969,13.3407,10.735,9.931,8.547,8.219,8.071,,,,,,8.058,8.11,8.06,7.809,9.77776,,9.2711,,2024-08-07,2024-06,2024-08-07,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.38036516585412483,0.002053388090349076
36941,TOI-421 c,TOI-421,c,,,TIC 94986319,Gaia DR2 2984582227215748864,Gaia DR3 2984582227215748864,0,2,2,0,0,Transit,2020,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,2020-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,16.06819,0.1189,5.09,0.45409938,16.42,0.05166284,,,,,16.42,0.05166284,Mass,0.685,0.152,34.32,673.6,88.353,2458440.13162,BJD,0.0,0.738,,2.71,,0.0542,,,114.7,4.66,,,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,G9 V,5325.0,0.871,0.852,-0.02,[Fe/H],,4.486,9.4,2.72,1.8,43.24,79.54382,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,-24.93742,216.79355,-37.43479,80.03663,61.7961187,-35.6868,50.4501,74.7969,13.3407,10.735,9.931,8.547,8.219,8.071,,,,,,8.058,8.11,8.06,7.809,9.77776,,9.2711,,2020-10-01,2020-09,2020-10-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990570152198192,0.002207505518763797
36943,TOI-421 c,TOI-421,c,,,TIC 94986319,Gaia DR2 2984582227215748864,Gaia DR3 2984582227215748864,1,2,2,0,0,Transit,2020,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,2020-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,16.067541,0.117,5.09,0.45410017,14.1,0.04436356,,,,,14.1,0.04436356,Mass,0.589957,0.19,,635.0,,2459195.30741,BJD,0.0,0.7,,2.755,,0.054,,,102.0,4.1,,,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,G9 V,5291.0,0.866,0.833,-0.044,[Fe/H],,4.48,10.9,1.804578,1.8,39.6,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,-24.93742,216.79355,-37.43479,80.03663,61.7961187,-35.6868,50.4501,74.7969,13.3407,10.735,9.931,8.547,8.219,8.071,,,,,,8.058,8.11,8.06,7.809,9.77776,,9.2711,,2024-08-07,2024-06,2024-08-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19934549860437203,0.002053388090349076
36954,TOI-431 d,TOI-431,d,,HIP 26013,TIC 31374837,Gaia DR2 2908664557091200768,Gaia DR3 2908664557091200768,1,1,3,0,0,Transit,2021,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,2021-10,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,12.46103,0.098,3.29,0.29351465,9.9,0.03114888,,,,,9.9,0.03114888,Mass,1.36,0.0,,633.0,89.7,2458627.5453,BJD,0.0,0.15,,,,,,,0.0,3.16,,,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,,4850.0,0.731,0.78,0.2,[Fe/H],,4.6,,,2.5,30.5,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h33m04.62s,83.2692502,-26d43m25.93s,-26.7238698,-28.13706,230.32938,-49.94464,80.63406,151.6996086,16.8043,150.766,32.5686,30.6754,10.104,9.12,7.305,6.846,6.723,,,,,,6.651,6.709,6.67,6.539,8.79171,,8.1705,,2021-08-16,2021-10,2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3068499185057927,0.0010775862068965517
36972,TOI-4438 b,TOI-4438,b,,,TIC 22233480,Gaia DR2 4606416269652179328,Gaia DR3 4606416269652179328,1,1,1,0,0,Transit,2024,<a refstr=GOFFO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240309833G/abstract target=ref>Goffo et al. 2024</a>,2024-03,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=GOFFO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240309833G/abstract target=ref>Goffo et al. 2024</a>,7.44628,0.0534,2.52,0.22481973,5.4,0.0169903,,,,,5.4,0.0169903,Mass,1.85,0.14,6.0,435.0,89.34,2459396.41168,BJD-TDB,0.0,0.39,,2.021,,0.062,,,-70.0,3.5,,,<a refstr=GOFFO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240309833G/abstract target=ref>Goffo et al. 2024</a>,M3.5 V,3422.0,0.372,0.368,-0.19,[Fe/H],-1.76802,4.68,5.1,10.1,2.0,68.0,-35.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h01m16.14s,270.3172389,+35d35m41.64s,35.5948992,24.9965,61.79465,59.03363,270.4975,572.2108933,29.1092,-571.47,30.0346,33.266,15.22,13.69,9.695,9.128,8.869,,,,,,,,,,12.5196,,11.2695,,2024-03-25,2024-03,2024-03-25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4036281179138322,0.00042444821731748726
37016,TOI-4600 b,TOI-4600,b,,,TIC 232608943,Gaia DR2 1631416599805196544,Gaia DR3 1631416599805196544,1,1,2,0,0,Transit,2023,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,2023-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,82.6869,0.349,6.8,0.607,959.84178914,3.02,,,,,959.84178914,3.02,Mass,,0.25,,347.0,89.76,2459750.1421,BJD,0.0,0.39,,7.54,,0.0769,,,260.0,,,,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,K V,5170.0,0.81,0.89,0.16,[Fe/H],-0.37675,4.57,2.3,2.36,2.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h13m48.09s,258.4503674,+64d33m58.22s,64.5661727,34.73235,94.51584,84.83213,197.32288,7.4617191,7.45862,0.215034,216.056,4.59965,13.487,12.577,11.075,10.659,10.571,15.6878,13.5581,12.4417,12.2599,13.542,10.529,10.593,10.529,10.081,12.4406,,11.8787,,2023-09-19,2023-09,2023-09-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16400797607178466,0.001644736842105263
37019,TOI-4600 c,TOI-4600,c,,,TIC 232608943,Gaia DR2 1631416599805196544,Gaia DR3 1631416599805196544,1,1,2,0,0,Transit,2023,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,2023-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,482.8191,1.152,9.42,0.841,2946.26933289,9.27,,,,,2946.26933289,9.27,Mass,,0.21,,191.0,89.9,2459751.6008,BJD,0.0,0.46,,11.14,,0.1067,,,142.0,,,,<a refstr=MIRELES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...954L..15M/abstract target=ref>Mireles et al. 2023</a>,K V,5170.0,0.81,0.89,0.16,[Fe/H],-0.37675,4.57,2.3,2.36,2.5,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h13m48.09s,258.4503674,+64d33m58.22s,64.5661727,34.73235,94.51584,84.83213,197.32288,7.4617191,7.45862,0.215034,216.056,4.59965,13.487,12.577,11.075,10.659,10.571,15.6878,13.5581,12.4417,12.2599,13.542,10.529,10.593,10.529,10.081,12.4406,,11.8787,,2023-09-19,2023-09,2023-09-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11646639087705475,0.001644736842105263
37047,TOI-4860 b,TOI-4860,b,,,TIC 335590096,Gaia DR2 3571038605366263424,Gaia DR3 3571038605366263424,0,1,1,0,0,Transit,2023,<a refstr=TRIAUD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.525L..98T/abstract target=ref>Triaud et al. 2023</a>,2023-10,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=TRIAUD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.525L..98T/abstract target=ref>Triaud et al. 2023</a>,1.52275959,0.01845,8.47398941,0.756,212.94503269,0.67,,,,,212.94503269,0.67,Mass,1.92,0.15,,624.0,88.87,2459832.641439,BJD,0.0,0.221,,1.2435,11.24733,0.22009,,,,250.0,,,<a refstr=TRIAUD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.525L..98T/abstract target=ref>Triaud et al. 2023</a>,M4.5+/-0.5,3390.0,0.348,0.3357,0.3,[Fe/H],-1.83565,4.88,4.5,11.3,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h14m15.35s,183.563961,-13d10m29.43s,-13.1748411,48.69912,289.14624,-10.66343,188.55142,177.3298011,-177.244,-5.51569,80.1423,12.4503,,16.47,12.056,11.431,11.175,,,,,,11.016,10.886,10.96,8.377,15.1091,,13.7726,,2023-08-22,2023-10,2023-08-22,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.12098436249725984,0.0004187604690117253
