pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,st_spectype,st_teff,st_rad,st_mass,st_met,sy_dist,st_spectype_main,st_spectype_encoded,Habitability_Score,temp_deviance,rad_deviance,Stellar_Compatibility,Is_Habitable
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.503,G0 V,5613.0,0.951815,0.95,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.28,G0 V,5613.0,0.951815,0.959,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.77,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.957,G0 V,5172.0,0.943,0.905,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.9,G8 V,5613.0,0.951815,0.95,0.27,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.257,G0 V,5613.0,0.951815,0.95,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.47,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.446,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.84,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc d,55 Cnc,2.0,7.0,Radial Velocity,2002.0,51.997325585,2.3,191.96932,797.0,5.6,G8 V,5198.0,0.98,1.015,0.39,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.7365437,2.08,191.96932,1958.0,0.01544,G0 V,5234.0,0.943,0.905,0.31,12.5855,G,3,0.12692592462010366,5.798611111111111,1.08,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.7365515,2.3,191.96932,797.0,0.015690907,G0 V,5613.0,0.951815,0.95,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,10.3392924,1.92,191.96932,797.0,0.01544,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.271196655241252,1.7673611111111112,0.9199999999999999,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,10.3392924,2.3,191.96932,797.0,0.10086,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.737,1.897,191.96932,797.0,0.10086,G0 V,5172.0,0.954,0.873,0.35,12.5855,G,3,0.2728988682277493,1.7673611111111112,0.897,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.73654,2.0,191.96932,797.0,0.01583,G8 V,5613.0,0.943,0.963,-0.0039,12.5855,G,3,0.26543778801843315,1.7673611111111112,1.0,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.73654604,2.3,191.96932,797.0,0.10086,G0 V,5613.0,0.951815,0.959,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.7365445,2.3,191.96932,797.0,0.01583,G0 V,5317.89,0.964411,0.974708,0.3833,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.736546,2.173,191.96932,797.0,0.01583,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.25378384665816023,1.7673611111111112,1.173,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.7365417,2.3,191.96932,797.0,0.10086,G0 V,5613.0,0.951815,0.959,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.736546,2.3,191.96932,797.0,0.016,G8 V,5198.0,0.98,1.015,0.39,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.7365478,2.3,191.96932,797.0,0.015439,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,2.79674,2.3,191.96932,797.0,0.0377,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,2.808,2.3,191.96932,797.0,0.038,G0 V,5613.0,0.951815,0.95,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.73654625026,2.02311213,191.96932,1831.27,0.10086,G0 V,5250.0,0.963515,0.959,-0.0039,12.5855,G,3,0.1354703598561651,5.358576388888888,1.02311213,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.736539,1.91,191.96932,797.0,0.01544,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.2719341315103675,1.7673611111111112,0.9099999999999999,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.7365474,1.947,191.96932,797.0,0.10086,G0 V,5613.0,0.98,1.015,-0.0039,12.5855,G,3,0.2692253041872013,1.7673611111111112,0.9470000000000001,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.7365474,1.875,191.96932,797.0,0.01544,G0 V,5172.0,0.943,0.905,0.35,12.5855,G,3,0.27454718779790277,1.7673611111111112,0.875,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.73654625,2.3,191.96932,797.0,0.10086,G0 V,5234.0,0.943,0.905,0.31,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc e,55 Cnc,2.0,7.0,Radial Velocity,2004.0,0.736543,1.856,191.96932,797.0,0.10086,G0 V,5272.0,0.943,0.905,0.37,12.5855,G,3,0.27598684462707274,1.7673611111111112,0.8560000000000001,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.775,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.788,G0 V,5613.0,0.951815,0.95,-0.0039,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.77,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.781,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.7733,G0 V,5250.0,0.963515,0.9,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.792,G0 V,5317.89,0.964411,0.974708,0.3833,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.7708,G0 V,5172.0,0.943,0.905,0.35,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
55 Cnc f,55 Cnc,2.0,7.0,Radial Velocity,2007.0,51.997325585,2.3,191.96932,797.0,0.802,G8 V,5198.0,0.98,1.015,0.39,12.5855,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
6 Lyn b,6 Lyn,1.0,1.0,Radial Velocity,2008.0,51.997325585,2.3,191.96932,797.0,2.2,K0 IV,4978.0,5.2,1.7,-0.13,54.6599,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
6 Lyn b,6 Lyn,1.0,1.0,Radial Velocity,2008.0,51.997325585,2.3,191.96932,797.0,2.18,G0 V,5613.0,5.2,1.82,-0.0039,54.6599,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
6 Lyn b,6 Lyn,1.0,1.0,Radial Velocity,2008.0,51.997325585,2.3,191.96932,797.0,2.11,G0 V,4938.0,5.2,1.44,-0.0039,54.6599,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
6 Lyn b,6 Lyn,1.0,1.0,Radial Velocity,2008.0,51.997325585,2.3,191.96932,797.0,2.028,K0 IV,4941.0,4.94,1.32,-0.17,54.6599,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
61 Vir b,61 Vir,1.0,3.0,Radial Velocity,2009.0,4.215,2.3,191.96932,797.0,0.050201,G5 V,5577.0,0.963,0.942,-0.01,8.50332,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
61 Vir b,61 Vir,1.0,3.0,Radial Velocity,2009.0,4.21487,2.3,191.96932,797.0,0.04956,G0 V,5585.57,1.03251,0.914072,0.0275,8.50332,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
61 Vir c,61 Vir,1.0,3.0,Radial Velocity,2009.0,38.021,2.3,191.96932,797.0,0.2175,G5 V,5577.0,0.963,0.942,-0.01,8.50332,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
61 Vir c,61 Vir,1.0,3.0,Radial Velocity,2009.0,38.0957,2.3,191.96932,797.0,0.2151,G0 V,5585.57,1.03251,0.914072,0.0275,8.50332,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
61 Vir d,61 Vir,1.0,3.0,Radial Velocity,2009.0,51.997325585,2.3,191.96932,797.0,0.476,G5 V,5577.0,0.963,0.942,-0.01,8.50332,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
7 CMa b,7 CMa,1.0,2.0,Radial Velocity,2011.0,51.997325585,2.3,191.96932,797.0,1.758,G0 V,4826.0,4.87,1.34,0.21,19.8101,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
7 CMa b,7 CMa,1.0,2.0,Radial Velocity,2011.0,51.997325585,2.3,191.96932,797.0,1.93,G0 V,4794.52,4.90843,0.959,0.0882,19.8101,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
7 CMa b,7 CMa,1.0,2.0,Radial Velocity,2011.0,10.3392924,2.3,191.96932,797.0,1.8,G0 V,5613.0,5.198,1.439,-0.0039,19.8101,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
7 CMa b,7 CMa,1.0,2.0,Radial Velocity,2011.0,51.997325585,2.3,191.96932,797.0,1.9,K1 III,4792.0,2.3,1.52,0.21,19.8101,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
7 CMa c,7 CMa,1.0,2.0,Radial Velocity,2019.0,10.3392924,2.3,191.96932,797.0,2.205,G0 V,5613.0,5.198,1.439,-0.0039,19.8101,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
7 CMa c,7 CMa,1.0,2.0,Radial Velocity,2019.0,51.997325585,2.3,191.96932,797.0,2.153,G0 V,4826.0,4.87,1.34,0.21,19.8101,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
70 Vir b,70 Vir,1.0,1.0,Radial Velocity,1996.0,51.997325585,2.3,191.96932,797.0,0.481,G0 V,5439.0,1.94,1.09,-0.09,17.9011,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
70 Vir b,70 Vir,1.0,1.0,Radial Velocity,1996.0,51.997325585,2.3,191.96932,797.0,0.4765,G0 V,5481.86,1.921943,1.06055,-0.0402,17.9011,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
70 Vir b,70 Vir,1.0,1.0,Radial Velocity,1996.0,51.997325585,2.3,191.96932,797.0,0.481,G0 V,5495.0,1.89,1.09,-0.0039,17.9011,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
70 Vir b,70 Vir,1.0,1.0,Radial Velocity,1996.0,51.997325585,2.3,191.96932,797.0,0.456,G0 V,5613.0,0.951815,0.959,-0.0039,17.9011,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
70 Vir b,70 Vir,1.0,1.0,Radial Velocity,1996.0,51.997325585,2.3,191.96932,797.0,0.48,G0 V,5531.0,1.84,1.14,-0.06,17.9011,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
70 Vir b,70 Vir,1.0,1.0,Radial Velocity,1996.0,51.997325585,2.3,191.96932,797.0,0.484,G0 V,5545.0,0.951815,1.11,-0.012,17.9011,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
75 Cet b,75 Cet,2.0,2.0,Radial Velocity,2012.0,51.997325585,2.3,191.96932,797.0,2.1,G3 III,4846.0,10.5,2.49,0.0,82.9613,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
75 Cet b,75 Cet,2.0,2.0,Radial Velocity,2012.0,51.997325585,2.3,191.96932,797.0,1.912,G3 III,4809.0,10.38,1.92,0.1,82.9613,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
75 Cet c,75 Cet,2.0,2.0,Radial Velocity,2023.0,51.997325585,2.3,191.96932,797.0,3.929,G3 III,4809.0,10.38,1.92,0.1,82.9613,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
8 UMi b,8 UMi,1.0,1.0,Radial Velocity,2015.0,51.997325585,2.3,191.96932,797.0,0.462,G0 V,4847.0,10.73,1.51,-0.03,162.552,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
8 UMi b,8 UMi,1.0,1.0,Radial Velocity,2015.0,51.997325585,2.3,191.96932,797.0,0.49,K0,4847.4,9.9,1.8,-0.03,162.552,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
8 UMi b,8 UMi,1.0,1.0,Radial Velocity,2015.0,51.997325585,2.3,191.96932,797.0,0.49,G0 V,4847.0,10.3,1.44,-0.03,162.552,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
81 Cet b,81 Cet,1.0,1.0,Radial Velocity,2008.0,10.3392924,2.3,191.96932,797.0,2.17,G0 V,5613.0,0.951815,1.6,-0.0039,101.26,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
81 Cet b,81 Cet,1.0,1.0,Radial Velocity,2008.0,51.997325585,2.3,191.96932,797.0,2.104,G5 III,4734.0,11.21,1.23,-0.11,101.26,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
81 Cet b,81 Cet,1.0,1.0,Radial Velocity,2008.0,51.997325585,2.3,191.96932,797.0,2.5,G5 III,4785.0,11.0,2.4,-0.06,101.26,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
91 Aqr b,91 Aqr,3.0,1.0,Radial Velocity,2013.0,51.997325585,2.3,191.96932,797.0,0.7,K0 III,4665.0,11.0,1.4,-0.03,44.0304,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AB Aur b,AB Aur,1.0,1.0,Imaging,2022.0,10.3392924,2.3,191.96932,797.0,93.9,G0 V,7033.99,0.951815,2.4,-0.0039,162.127,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AB Pic b,AB Pic,1.0,1.0,Imaging,2005.0,10.3392924,2.3,191.96932,797.0,260.0,K2 V,5613.0,0.951815,0.959,-0.0039,50.0475,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AF Lep b,AF Lep,1.0,1.0,Imaging,2023.0,51.997325585,2.3,191.96932,1400.0,7.99,F8 V,6100.0,1.25,1.201,-0.0039,26.8564,F,2,0.16230838593327324,3.861111111111111,1.2999999999999998,0.5,0
AF Lep b,AF Lep,1.0,1.0,Imaging,2023.0,51.997325585,2.3,191.96932,797.0,8.4,F8 V,6130.0,1.25,1.2,0.19,26.8564,F,2,0.24585965511353933,1.7673611111111112,1.2999999999999998,0.5,0
AF Lep b,AF Lep,1.0,1.0,Imaging,2023.0,51.997325585,2.3,191.96932,797.0,8.996,F8,5613.0,0.951815,1.218,-0.0039,26.8564,F,2,0.24585965511353933,1.7673611111111112,1.2999999999999998,0.5,0
AF Lep b,AF Lep,1.0,1.0,Imaging,2023.0,51.997325585,2.3,191.96932,797.0,9.3,F8 V,6140.0,0.951815,1.13,-0.0039,26.8564,F,2,0.24585965511353933,1.7673611111111112,1.2999999999999998,0.5,0
AT2021ueyL b,AT2021ueyL,1.0,1.0,Microlensing,2025.0,51.997325585,2.3,191.96932,797.0,4.01,M V,4045.3500000000004,0.951815,0.49,-0.0039,1040.0,M,5,0.24585965511353933,1.7673611111111112,1.2999999999999998,0.5,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.46321,3.933125,191.96932,797.0,0.066,G0 V,4045.3500000000004,0.75,0.5,-0.0039,9.7221,G,3,0.17542363589849794,1.7673611111111112,2.933125,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.46321,2.3,191.96932,797.0,0.10086,G0 V,5613.0,0.951815,0.959,-0.0039,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.46308,3.933125,191.96932,600.0,0.0649,G0 V,4045.3500000000004,0.744,0.51,0.23,9.7221,G,3,0.1993438265708709,1.0833333333333333,2.933125,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.4629991,2.3,191.96932,797.0,0.0645,G0 V,5613.0,0.951815,0.5,-0.0039,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.463,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.75,0.5,-0.0039,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.45367765822,3.933125,191.96932,754.62,0.10086,G0 V,4045.3500000000004,0.698009,0.959,-0.0039,9.7221,G,3,0.18007202881152462,1.6202083333333333,2.933125,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.463446,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.82,0.6,0.12,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.463,3.933125,191.96932,593.0,0.0645,G0 V,4045.3500000000004,0.75,0.5,-0.0039,9.7221,G,3,0.20031438229443435,1.0590277777777777,2.933125,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.4630004,3.933125,191.96932,797.0,0.0644,G0 V,5613.0,0.75,0.959,-0.0039,9.7221,G,3,0.17542363589849794,1.7673611111111112,2.933125,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.4631427,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.82,0.6,0.12,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic b,AU Mic,1.0,4.0,Transit,2020.0,8.46321,2.3,191.96932,797.0,0.10086,M1,4045.3500000000004,0.75,0.5,-0.0039,9.7221,M,5,0.24585965511353933,1.7673611111111112,1.2999999999999998,0.5,0
AU Mic c,AU Mic,1.0,4.0,Transit,2021.0,18.858982,2.79,191.96932,797.0,0.11,G0 V,5613.0,0.75,0.959,-0.0039,9.7221,G,3,0.21942522780605245,1.7673611111111112,1.79,1.0,0
AU Mic c,AU Mic,1.0,4.0,Transit,2021.0,18.858991,2.3,191.96932,797.0,0.1101,G0 V,5613.0,0.951815,0.5,-0.0039,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic c,AU Mic,1.0,4.0,Transit,2021.0,18.85969,2.52202066,191.96932,459.0,0.1108,G0 V,4045.3500000000004,0.744,0.51,0.23,9.7221,G,3,0.3209478838856516,0.59375,1.52202066,1.0,0
AU Mic c,AU Mic,1.0,4.0,Transit,2021.0,18.859018,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.82,0.6,0.12,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic c,AU Mic,1.0,4.0,Transit,2021.0,18.859019,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.75,0.5,-0.0039,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic c,AU Mic,1.0,4.0,Transit,2021.0,18.859019,3.24,191.96932,454.0,0.1101,G0 V,4045.3500000000004,0.75,0.5,-0.0039,9.7221,G,3,0.26202780406143095,0.5763888888888888,2.24,1.0,0
AU Mic c,AU Mic,1.0,4.0,Transit,2021.0,18.85882,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.82,0.6,0.12,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic d,AU Mic,1.0,4.0,Transit Timing Variations,2023.0,12.73596,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.744,0.51,0.23,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic e,AU Mic,1.0,4.0,Radial Velocity,2025.0,33.11,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.82,0.6,0.12,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
AU Mic e,AU Mic,1.0,4.0,Radial Velocity,2025.0,33.39,2.3,191.96932,797.0,0.10086,G0 V,4045.3500000000004,0.82,0.6,0.12,9.7221,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+03 2562 b,BD+03 2562,1.0,1.0,Radial Velocity,2017.0,51.997325585,2.3,191.96932,797.0,1.3,G0 V,4095.0,32.35,1.14,-0.71,1070.63,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+05 4868 A b,BD+05 4868 A,2.0,1.0,Transit,2025.0,1.271869,2.3,191.96932,1820.0,0.0208,K V,4596.0,0.69,0.7,-0.05,43.5687,K,4,0.13124316441851988,5.319444444444445,1.2999999999999998,1.0,0
BD+14 4559 b,BD+14 4559,1.0,1.0,Radial Velocity,2009.0,51.997325585,2.3,191.96932,797.0,0.78,G0 V,4864.0,0.86,0.49,0.17,49.352,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+14 4559 b,BD+14 4559,1.0,1.0,Radial Velocity,2009.0,51.997325585,2.3,191.96932,797.0,0.777,K2 V,5008.0,0.95,0.86,0.1,49.352,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+15 2375 b,BD+15 2375,1.0,1.0,Radial Velocity,2016.0,51.997325585,2.3,191.96932,797.0,0.576,G0 V,4649.0,8.95,1.08,-0.22,768.045,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+15 2940 b,BD+15 2940,1.0,1.0,Radial Velocity,2013.0,51.997325585,2.3,191.96932,797.0,0.539,K0,4796.0,14.7,1.1,0.28,426.42,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+20 2457 b,BD+20 2457,1.0,2.0,Radial Velocity,2009.0,51.997325585,2.3,191.96932,797.0,1.45,K2 II,4137.0,49.0,2.8,-1.0,1539.71,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+20 2457 b,BD+20 2457,1.0,2.0,Radial Velocity,2009.0,51.997325585,2.3,191.96932,797.0,1.05,G0 V,4259.0,71.02,10.83,-0.79,1539.71,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+20 2457 c,BD+20 2457,1.0,2.0,Radial Velocity,2009.0,51.997325585,2.3,191.96932,797.0,2.01,K2 II,4137.0,49.0,2.8,-1.0,1539.71,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+20 274 b,BD+20 274,1.0,1.0,Radial Velocity,2012.0,51.997325585,2.3,191.96932,797.0,1.3,K5 III,4296.0,17.3,0.8,-0.46,1322.51,K,4,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+20 594 b,BD+20 594,1.0,1.0,Transit,2016.0,41.6855,2.57807,191.96932,797.0,0.10086,G0 V,5766.0,1.08,1.67,-0.15,179.461,G,3,0.23012676404949464,1.7673611111111112,1.5780699999999999,1.0,0
BD+20 594 b,BD+20 594,1.0,1.0,Transit,2016.0,41.688644,2.35545351,191.96932,797.0,0.10086,G0 V,5703.0,0.956122,0.963861,-0.06,179.461,G,3,0.24255274415673267,1.7673611111111112,1.3554535099999998,1.0,0
BD+20 594 b,BD+20 594,1.0,1.0,Transit,2016.0,41.6855,2.23,191.96932,546.0,0.241,G,5766.0,0.928,0.961,-0.15,179.461,G,3,0.3199146894161557,0.8958333333333334,1.23,1.0,0
BD+37 3172 b,BD+37 3172,1.0,1.0,Radial Velocity,2023.0,51.997325585,2.3,191.96932,797.0,4.65,G0 V,4500.0,50.24,3.75,-0.03,454.251,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
BD+42 2315 b,BD+42 2315,1.0,1.0,Radial Velocity,2023.0,51.997325585,2.3,191.96932,797.0,0.54,G0 V,4500.0,17.85,1.38,-0.2,610.715,G,3,0.24585965511353933,1.7673611111111112,1.2999999999999998,1.0,0
