pl_orbper,pl_rade,pl_eqt,st_teff,st_lum,pl_dens,pl_insol,st_met,st_spectype,st_spectral_score,pl_bmasse,sy_dist
2.994325,15.58051,1715.0,5613.0,-0.08124,0.93,86.27,-0.0014,Unknown,0.0,0,0
2.994325,16.02887,797.0,6440.0,-0.08124,1.11,86.27,-0.03,Unknown,0.0,0,0
2.82803915,17.76037065,1293.28,5675.0,-0.08124,1.307,661.1334,-0.0014,Unknown,0.0,0,0
2.828041,2.3,797.0,5675.0,-0.08124,1.307,86.27,0.16,Unknown,0.0,0,0
2.828042,16.14,1442.0,5675.0,-0.08124,0.411,86.27,0.16,Unknown,0.0,0,0
2.828042,15.13215,1410.0,5675.0,-0.08124,0.448,86.27,0.16,Unknown,0.0,0,0
2.82805268,15.064896,1417.0,5613.0,0.07,0.447,86.27,-0.0014,Unknown,0.0,0,0
2.828042,16.14096,797.0,5675.0,-0.08124,0.381,86.27,0.16,Unknown,0.0,0,0
4.03515,2.3,797.0,5945.0,-0.08124,1.307,86.27,0.01,G,3.0,0,0
4.03519,9.92,1700.0,5945.0,-0.08124,2.34,86.27,0.01,G,3.0,0,0
4.03519,9.919965,797.0,5945.0,-0.08124,2.38,86.27,0.01,Unknown,0.0,0,0
4.035044438,12.53306062,1233.17,5945.0,-0.08124,1.307,546.5339,-0.0014,Unknown,0.0,0,0
4.03519,14.033668,1432.0,5945.0,-0.08124,0.82,86.27,0.01,Unknown,0.0,0,0
1.51214,12.21781,797.0,6040.0,-0.08124,7.1,86.27,0.05,Unknown,0.0,0,0
1.51214,11.410762,1936.0,6035.0,-0.08124,9.0,86.27,0.05,Unknown,0.0,0,0
1.51214,12.22,1952.0,6035.0,-0.08124,7.3,86.27,0.05,F,4.0,0,0
5.35227,13.11,797.0,5650.0,-0.08124,0.44,86.27,0.19,G,3.0,0,0
5.35227,13.11453,797.0,5650.0,-0.08124,0.41,86.27,0.19,Unknown,0.0,0,0
3.7681,11.287463,1610.0,5740.0,-0.08124,3.0058,86.27,0.0,Unknown,0.0,0,0
3.7681,11.43,1626.0,5740.0,-0.08124,2.82,86.27,0.0,G,3.0,0,0
3.7681,11.43318,797.0,5740.0,-0.08124,2.81,86.27,0.0,Unknown,0.0,0,0
1.900086247,15.04962078,1366.35,5440.0,-0.08124,1.307,823.7009,-0.0014,Unknown,0.0,0,0
1.9000693,14.022459,1490.0,5440.0,-0.08124,2.07,86.27,-0.1,Unknown,0.0,0,0
1.9000693,14.68379,797.0,5440.0,-0.08124,1.91,86.27,-0.1,Unknown,0.0,0,0
1.9000693,14.68,1550.0,5440.0,-0.08124,2.2,86.27,-0.1,G,3.0,0,0
1.90009,12.845514,1487.0,5613.0,-0.17,2.73,86.27,-0.0014,Unknown,0.0,0,0
1.9000769,2.3,797.0,5440.0,-0.08124,1.307,86.27,-0.1,G,3.0,0,0
3.897120261,13.49322275,1470.09,6090.0,-0.08124,1.307,1103.809,-0.0014,Unknown,0.0,0,0
3.89713,13.33871,1630.0,6090.0,-0.08124,0.798,86.27,-0.02,Unknown,0.0,0,0
3.89713,14.45961,797.0,6090.0,-0.08124,0.668,86.27,-0.02,Unknown,0.0,0,0
3.897131,2.3,797.0,6090.0,0.544,1.307,86.27,-0.02,F,4.0,0,0
3.89713,14.46,2000.0,6090.0,0.544,0.71,86.27,-0.02,F,4.0,0,0
3.8971379,2.3,797.0,6090.0,0.544,1.307,86.27,-0.02,F,4.0,0,0
1.743014335,16.92270968,1409.55,5529.0,-0.08124,1.307,932.9076,-0.0014,Unknown,0.0,0,0
1.7429935,16.36514,1521.0,5598.0,-0.08124,1.427,86.27,0.04,Unknown,0.0,0,0
1.74299906,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.74299673,2.3,797.0,5529.0,-0.13055,1.307,86.27,-0.04,Unknown,0.0,0,0
1.7429935,16.432,797.0,5625.0,-0.08124,1.47,86.27,-0.0014,Unknown,0.0,0,0
1.742997,2.3,797.0,5696.0,-0.08124,1.307,86.27,0.03,Unknown,0.0,0,0
1.74299673,16.432394,797.0,5625.0,-0.08124,1.3,86.27,0.0,Unknown,0.0,0,0
1.7429964,16.42116,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.74299705,2.3,797.0,5696.0,-0.08124,1.307,86.27,0.03,Unknown,0.0,0,0
1.7429975,15.849526,1535.0,5625.0,-0.08124,1.553,86.27,0.0,Unknown,0.0,0,0
1.743,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.7429935,16.47723,1548.0,5696.0,-0.08124,1.418,86.27,0.03,Unknown,0.0,0,0
1.74299609,16.533275,797.0,5575.0,-0.08124,1.307,86.27,-0.04,Unknown,0.0,0,0
9.243230294,15.39650566,935.32,5880.0,-0.08124,1.307,180.8704,-0.0014,Unknown,0.0,0,0
9.24285,9.41556,797.0,5880.0,-0.08124,8.9,86.27,0.14,Unknown,0.0,0,0
9.24285,9.42,1002.0,5880.0,-0.08124,8.87,86.27,0.14,G,3.0,0,0
9.24318,11.209,1024.0,5613.0,0.17,5.2,86.27,-0.0014,Unknown,0.0,0,0
9.24285,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
9.24285,13.00244,1100.0,5880.0,-0.08124,4.0,86.27,0.14,Unknown,0.0,0,0
1675.0,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.72474,14.5717,797.0,6200.0,-0.08124,1.24,86.27,0.0,Unknown,0.0,0,0
2.72474,14.5717,797.0,6200.0,-0.08124,1.36,86.27,0.0,F,4.0,0,0
9.75598,4.88,885.0,5939.0,-0.08124,0.249,86.27,0.17,G,3.0,0,0
3.6313,11.76945,797.0,5900.0,-0.08124,3.3,86.27,0.05,Unknown,0.0,0,0
3.6313,13.22662,1710.0,5900.0,-0.08124,2.3275,86.27,0.05,Unknown,0.0,0,0
3.6313,11.77,1660.0,5900.0,-0.08124,3.0,86.27,0.05,G,3.0,0,0
5.1134,3.7,1070.0,4950.0,-0.08124,0.9,86.27,0.3,K,2.0,0,0
11.759,5.0,850.0,4950.0,-0.08124,1.3,86.27,0.3,K,2.0,0,0
4.86069,12.10572,797.0,6040.0,-0.08124,0.24,86.27,-0.01,Unknown,0.0,0,0
4.86069,12.11,1330.0,6040.0,-0.08124,0.15,86.27,-0.01,F,4.0,0,0
4.20474,14.12,1600.0,5590.0,-0.08124,0.28,86.27,0.01,G,3.0,0,0
4.20474,14.12334,797.0,5590.0,-0.08124,0.36,86.27,0.01,Unknown,0.0,0,0
3.57532,11.287463,797.0,5900.0,-0.08124,12.5,86.27,-0.1,Unknown,0.0,0,0
3.57532,11.287,1500.0,5900.0,-0.08124,12.6,86.27,-0.1,G,3.0,0,0
5.20851,10.704595,797.0,5150.0,-0.08124,0.68,86.27,0.15,Unknown,0.0,0,0
5.20851,10.704595,797.0,5150.0,-0.08124,0.69,86.27,0.15,G,3.0,0,0
2.85057,10.0881,797.0,5260.0,-0.08124,1.44,86.27,0.2,Unknown,0.0,0,0
2.85057,10.0881,797.0,5260.0,-0.08124,1.45,86.27,0.2,K,2.0,0,0
2.8505615,2.3,797.0,5268.0,-0.09414,1.307,86.27,-0.0014,Unknown,0.0,0,0
10.3311664,2.3,797.0,6558.0,-0.08124,1.307,86.27,0.14,Unknown,0.0,0,0
4.2567994,11.32109,797.0,6740.0,-0.08124,25.9,86.27,-0.02,Unknown,0.0,0,0
4.2567994,11.1350206,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.2567994,11.623733,1695.0,6740.0,-0.08124,24.5,86.27,-0.02,Unknown,0.0,0,0
4.2568,11.32,797.0,6740.0,-0.08124,26.4,86.27,-0.0014,F,4.0,0,0
9.06005,11.309881,797.0,5650.0,-0.08124,3.45,86.27,0.02,G,3.0,0,0
4.62941,16.36514,797.0,5700.0,-0.08124,0.33,86.27,0.0,G,3.0,0,0
6.7183678,2.3,797.0,5970.0,-0.1549,1.307,86.27,0.0,G,3.0,0,0
6.71837,6.38913,938.0,5970.0,-0.1549,1.1,132.26,0.0,G,3.0,0,0
3.22748,18.83108758,1747.0,6390.0,-0.08124,0.29,86.27,-0.5,F,4.0,0,0
5.616531,15.80466279,1567.0,6730.0,-0.08124,0.25,86.27,-0.1,F,4.0,0,0
9.20205,13.33871,797.0,6190.0,-0.08124,0.517,86.27,0.05,Unknown,0.0,0,0
9.201649642,13.43739593,963.83,6190.0,-0.08124,1.307,203.9517,-0.0014,Unknown,0.0,0,0
9.20205,13.00244,1058.0,6190.0,-0.08124,0.583,86.27,0.05,Unknown,0.0,0,0
9.20205,13.34,1074.0,6190.0,-0.08124,0.525,86.27,-0.0014,Unknown,0.0,0,0
4.0378962,15.558092,797.0,6100.0,-0.08124,0.221,86.27,-0.25,Unknown,0.0,0,0
4.0378962,13.249038,1348.0,6100.0,-0.08124,0.354,86.27,-0.25,Unknown,0.0,0,0
4.0378962,15.558,1438.0,6100.0,-0.08124,0.217,86.27,-0.25,F,4.0,0,0
4.0379156,14.078504,1397.0,5613.0,0.18,0.288,86.27,-0.0014,Unknown,0.0,0,0
4.037901243,18.38267405,1350.57,6100.0,-0.08124,1.307,786.2949,-0.0014,Unknown,0.0,0,0
4.0379156,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.886593,13.068,1017.0,6090.0,-0.08124,2.32,86.27,-0.2,F,4.0,0,0
8.886593,13.069694,797.0,6090.0,-0.08124,2.3,86.27,-0.2,Unknown,0.0,0,0
8.8866287,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.886593,13.282665,1025.0,6090.0,-0.08124,2.21,86.27,-0.2,Unknown,0.0,0,0
0.85359163,1.68135,797.0,5275.0,-0.08124,1.307,86.27,0.05,Unknown,0.0,0,0
0.85359165,2.3,797.0,5256.0,-0.28938,6.61,86.27,0.06,Unknown,0.0,0,0
0.853585,1.860694,1910.0,5250.0,-0.08124,6.0,86.27,0.12,Unknown,0.0,0,0
0.853585,2.3,797.0,5256.0,-0.28938,1.307,86.27,0.06,Unknown,0.0,0,0
0.853585,1.68,797.0,5275.0,-0.08124,1.307,86.27,0.03,G,3.0,0,0
0.8535,1.528,797.0,5250.0,-0.08124,9.355,86.27,-0.0014,G,3.0,0,0
0.85359159,1.585,1756.0,5259.0,-0.08124,7.5,86.27,0.138,Unknown,0.0,0,0
0.854,1.58,797.0,5313.0,-0.08124,6.5,86.27,0.03,Unknown,0.0,0,0
3.697,2.3,797.0,5250.0,-0.08124,1.307,86.27,-0.0014,G,3.0,0,0
3.7,2.3,797.0,5256.0,-0.28938,1.307,86.27,0.06,Unknown,0.0,0,0
3.698,2.3,797.0,5256.0,-0.28938,1.307,86.27,0.06,Unknown,0.0,0,0
8.966,2.3,797.0,5250.0,-0.08124,1.307,86.27,-0.0014,G,3.0,0,0
6.21229,7.980808,922.0,5080.0,-0.08124,0.74,86.27,0.31,Unknown,0.0,0,0
6.212445,6.938371,870.0,5613.0,-0.4,1.1,86.27,-0.0014,Unknown,0.0,0,0
6.212381,6.38913,797.0,5080.0,-0.08124,1.45,86.27,0.3,Unknown,0.0,0,0
6.21229,6.39,797.0,5080.0,-0.08124,1.6,86.27,0.3,K,2.0,0,0
95.272656,11.948794,420.0,5625.0,-0.08124,0.86,86.27,-0.01,Unknown,0.0,0,0
95.272656,11.948794,797.0,5625.0,-0.08124,0.91,86.27,-0.01,Unknown,0.0,0,0
95.2738,11.623733,413.0,5625.0,-0.08124,0.92,86.27,-0.01,Unknown,0.0,0,0
95.272725,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
95.2738,11.77,797.0,5625.0,-0.08124,0.9,86.27,-0.01,G,3.0,0,0
4098.1,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
246.36,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,L,0.0,0,0
10.3311664,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,M,1.0,0,0
10.3311664,30.2643,2200.0,4371.0,-0.21153,1.307,86.27,-0.0014,Unknown,0.0,0,0
18.57,2.3,877.0,6196.0,-0.08124,1.307,86.27,-0.0014,F,4.0,0,0
6.584,2.3,1239.0,6196.0,-0.08124,1.307,86.27,-0.0014,F,4.0,0,0
2.882,2.3,1632.0,6196.0,-0.08124,1.307,86.27,-0.0014,F,4.0,0,0
5.516,2.3,1314.0,6196.0,-0.08124,1.307,86.27,-0.0014,F,4.0,0,0
5.2072,2.3,1000.0,6500.0,0.1038,1.307,86.27,-0.0014,F,4.0,0,0
6.6732,2.3,854.0,5138.0,-0.08124,1.307,86.27,0.18,K,2.0,0,0
6.6736,2.3,854.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.4982,2.3,797.0,6400.0,0.45939,1.307,86.27,-0.007,F,4.0,0,0
8693.0,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
10220.0,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.138268,5.7,850.0,5428.0,-0.13966,1.307,86.27,0.0,G,3.0,0,0
8.138222177,6.17576816,836.71,5414.0,-0.08124,1.307,115.8276,-0.0014,Unknown,0.0,0,0
8.1387,5.63,797.0,5542.0,-0.08124,1.307,86.27,-0.08,G,3.0,0,0
6.7987,1.047,797.0,3648.0,-0.08124,1.307,86.27,-0.048,Unknown,0.0,0,0
28.1656,1.87,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
28.1696,2.2,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.72091,1.5,797.0,5633.0,-0.08124,1.307,86.27,-0.053,Unknown,0.0,0,0
2.13174,0.692,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.87703,1.2,1874.0,5711.17,-0.0264,1.307,86.27,0.018,Unknown,0.0,0,0
0.877214,1.3,797.0,5820.0,-0.08124,1.307,86.27,-0.01,Unknown,0.0,0,0
0.877183,1.40575209,797.0,5705.0,-0.08124,1.307,86.27,-0.01,Unknown,0.0,0,0
0.87724,1.565,2038.0,5679.0,-0.04915,11.1,2852.0,0.01,Unknown,0.0,0,0
3.80464,1.22,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.71578,1.03,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.0478,0.90819,797.0,4520.0,-0.36351,1.307,86.27,-0.003,Unknown,0.0,0,0
3.96165,1.48,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
3.96151,1.0,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.16959,1.1,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.16888,1.41,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.1698,1.04,797.0,5053.0,-0.08124,1.307,86.27,0.0,Unknown,0.0,0,0
8.0468,1.18,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.050722,1.31,960.6,5502.7,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
8.0516,1.62,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.50756,1.7,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
4.50717,1.44,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.9116567,1.35,797.0,5648.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.911724,1.4,797.0,5724.0,-0.08124,1.307,86.27,-0.22,Unknown,0.0,0,0
0.911618,1.16,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
14.637,4.0,797.0,6438.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
14.641541,2.94,797.0,5648.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
14.647531,2.6,797.0,5724.0,-0.08124,1.307,86.27,-0.22,Unknown,0.0,0,0
14.6435,2.52,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.87814,1.01,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.2986,1.7,797.0,4114.0,-0.08124,1.307,86.27,0.006,Unknown,0.0,0,0
5.29711,1.62,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.29853,3.32,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.35490972,1.45,797.0,3893.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.354884,1.2,797.0,4114.0,-0.08124,1.307,86.27,0.006,Unknown,0.0,0,0
2.25372,0.9,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.255436,1.0,797.0,3297.0,-0.08124,1.307,86.27,-0.33,Unknown,0.0,0,0
2.25558,2.0,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.58316,1.22,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
1.58252,0.96,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
17.5125,2.15,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
17.515472,2.094,797.0,4752.0,-0.08124,1.307,86.27,0.019,Unknown,0.0,0,0
17.501662,2.63,797.0,4749.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
21.169861,1.98,797.0,4148.21,-0.08124,1.307,3.5,-0.0014,Unknown,0.0,0,0
21.169619,2.2,797.0,3880.0,-1.15304,1.307,86.27,0.14,Unknown,0.0,0,0
21.1595,2.3,797.0,3811.0,-1.16914,1.307,86.27,-0.0014,Unknown,0.0,0,0
21.1701963,1.92,431.0,4057.0,-0.08124,1.307,86.27,0.2,Unknown,0.0,0,0
21.17623917,2.3,797.0,3811.0,-1.16914,1.307,86.27,-0.0014,Unknown,0.0,0,0
21.1686,2.18,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
19.4921498,2.3,797.0,6025.0,-0.08124,1.307,86.27,0.1,G,3.0,0,0
19.49183,5.96,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
19.49213,6.12,886.35,6025.0,-0.08124,0.65,86.27,0.1,G,3.0,0,0
19.491,2.3,797.0,6128.0,0.37334,1.307,86.27,-0.0014,Unknown,0.0,0,0
19.491795,5.84689735,797.0,6046.0,-0.08124,1.307,86.27,0.05,Unknown,0.0,0,0
19.491965,6.8,797.0,6320.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
19.491,5.5,809.0,6019.0,-0.08124,0.33,101.0,0.14,Unknown,0.0,0,0
19.492132,6.0,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
19.50735025,2.3,797.0,6128.0,0.37334,1.307,86.27,-0.0014,Unknown,0.0,0,0
19.49221,5.76,817.0,6069.0,-0.08124,1.307,86.27,0.1,Unknown,0.0,0,0
19.4921473,5.50689,662.0,6128.0,-0.08124,1.307,31.9085,-0.0014,Unknown,0.0,0,0
2.289363,1.48,1149.0,5171.0,-0.08124,1.307,86.27,-0.03,Unknown,0.0,0,0
2.28943,1.323,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.28896,1.83,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.213965,2.27,866.0,5171.0,-0.08124,1.307,86.27,-0.03,Unknown,0.0,0,0
5.213,2.3,797.0,5008.0,-0.46654,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.21378,2.29,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
18.0971,2.21,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
18.0983,2.17,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
34.885,1.6,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
15.28078,1.26,756.0,6004.0,-0.08124,1.307,86.27,-0.18,Unknown,0.0,0,0
15.2841,1.12,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
15.2841,1.39,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
23.226,2.3,797.0,6055.0,0.03848,1.307,86.27,-0.0014,Unknown,0.0,0,0
23.226,2.3,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
23.226001,2.24459533,797.0,5928.0,-0.08124,1.307,86.27,-0.21,Unknown,0.0,0,0
23.24110566,2.3,797.0,6055.0,0.03848,1.307,86.27,-0.0014,Unknown,0.0,0,0
23.228555,2.32,658.0,6004.0,-0.08124,1.307,86.27,-0.18,Unknown,0.0,0,0
23.2259,2.31,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.578657,1.2,797.0,5765.0,-0.08124,1.307,86.27,-0.39,Unknown,0.0,0,0
11.811437,2.3,797.0,5765.0,-0.08124,1.307,86.27,-0.39,Unknown,0.0,0,0
11.81387,2.67,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
13.60697954,2.3,797.0,4581.0,-0.75057,1.307,86.27,-0.0014,Unknown,0.0,0,0
13.603,2.3,797.0,4581.0,-0.75057,1.307,86.27,-0.0014,Unknown,0.0,0,0
13.603,2.586,536.0,4684.0,-0.08124,1.307,86.27,-0.137,K,2.0,0,0
65.55,2.69,316.0,4684.0,-0.08124,1.307,86.27,-0.137,K,2.0,0,0
0.762406,0.99,797.0,5620.0,-0.08124,1.307,86.27,0.28,Unknown,0.0,0,0
0.70531,1.48,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.705386,1.73,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.70531,1.6,797.0,5499.0,-0.08124,1.307,86.27,-0.23,Unknown,0.0,0,0
0.571,1.712,797.0,5496.0,-0.08124,8.5,86.27,0.06,Unknown,0.0,0,0
0.571336,1.82,2063.0,5496.0,-0.08124,8.57,4293.0,0.06,Unknown,0.0,0,0
0.571292,1.52,2333.0,5470.0,-0.08124,13.1,86.27,-0.025,G,3.0,0,0
0.571336,1.8,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.5713127,1.676,2299.0,5578.0,-0.08124,9.09,4656.0,-0.005,Unknown,0.0,0,0
0.571331,1.82,2119.0,5617.0,-0.08124,1.307,86.27,0.13,Unknown,0.0,0,0
0.571292,1.725,2300.0,5532.0,-0.08124,8.77,4670.0,0.11,Unknown,0.0,0,0
0.571299,1.66855539,797.0,5590.0,-0.08124,1.307,86.27,0.08,Unknown,0.0,0,0
0.571212,1.6,797.0,5613.0,-0.08124,1.307,86.27,0.01,Unknown,0.0,0,0
0.571285,1.816,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.571308,1.46,797.0,5590.0,-0.11919,1.307,86.27,0.025,G,3.0,0,0
0.571282,1.87,2115.0,5496.0,-0.08124,7.3,4740.0,0.06,Unknown,0.0,0,0
13.33877,3.79,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
13.334615,2.2,797.0,5613.0,-0.08124,1.307,86.27,0.01,Unknown,0.0,0,0
13.33918,3.01,740.0,5496.0,-0.08124,1.1,71.0,0.06,Unknown,0.0,0,0
13.341245,2.53,797.0,5590.0,-0.11919,1.307,86.27,0.025,G,3.0,0,0
13.3387,2.77,722.0,5496.0,-0.08124,1.3,64.0,0.06,Unknown,0.0,0,0
13.338687,2.8,797.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
13.339746,2.70490157,797.0,5590.0,-0.08124,1.307,86.27,0.08,Unknown,0.0,0,0
13.3397,2.5,774.0,5470.0,-0.08124,2.0,86.27,-0.025,G,3.0,0,0
13.3397,2.836,805.0,5532.0,-0.08124,2.12,70.0,0.11,Unknown,0.0,0,0
13.33989,2.84,804.0,5578.0,-0.08124,1.72,70.0,-0.005,Unknown,0.0,0,0
13.339079,2.73,741.0,5617.0,-0.08124,1.307,86.27,0.13,Unknown,0.0,0,0
0.72813,1.27,932.0,3506.0,-1.61153,1.307,86.27,-0.0014,Unknown,0.0,0,0
0.728113,1.1,797.0,3782.0,-0.08124,1.307,86.27,-0.18,Unknown,0.0,0,0
16.13655,2.02,739.0,5886.0,0.02989,1.307,86.27,-0.0014,Unknown,0.0,0,0
16.141132,2.332,804.0,5868.0,-0.08124,4.49,69.7,-0.12,Unknown,0.0,0,0
16.140442,2.05969274,797.0,5870.0,-0.08124,1.307,86.27,-0.15,Unknown,0.0,0,0
16.1388,2.18,734.0,5839.0,-0.08124,11.9,68.9,-0.11,Unknown,0.0,0,0
6.1802679,2.3,797.0,6202.0,0.52634,1.307,86.27,0.141,F,4.0,0,0
6.180261387,13.70374653,1406.03,6513.0,-0.08124,1.307,923.6302,-0.0014,Unknown,0.0,0,0
6.180235,11.780659,1401.0,6202.0,0.52634,3.1,642.0,0.141,F,4.0,0,0
3650.0,12.44199,183.0,4898.0,-0.08124,1.307,0.19,-0.23,Unknown,0.0,0,0
3.5951,1.95,1616.0,5430.0,-0.08124,6.39,1037.0,0.2,G,3.0,0,0
15.624,3.67,990.0,5430.0,-0.08124,1.62,160.0,0.2,G,3.0,0,0
35.747,3.94,752.0,5430.0,-0.08124,0.91,53.0,0.2,G,3.0,0,0
10.3311664,2.3,2375.0,2838.0,-0.69897,1.307,86.27,-0.0014,M,1.0,0,0
10.3311664,2.3,2559.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
2.27476,2.3,453.6,5613.0,-0.08124,1.307,7.06,-0.0014,M,1.0,0,0
1219.0,2.3,55.9,5613.0,-0.08124,1.307,0.0016,-0.0014,M,1.0,0,0
10.3311664,2.3,1670.0,5613.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.4536,2.3,322.3,5613.0,-0.08124,1.307,1.8,-0.0014,M,1.0,0,0
2.30538,2.3,587.0,3326.0,-1.97224,1.307,20.5,0.1,M,1.0,0,0
8.0518,2.3,387.0,3326.0,-1.97224,1.307,3.87,0.1,M,1.0,0,0
1.43263,2.3,534.0,5613.0,-0.08124,1.307,13.57,-0.0014,M,1.0,0,0
5.7459996,2.3,797.0,3348.0,-1.97102,1.307,86.27,0.04,M,1.0,0,0
5.746007,2.025,456.0,3348.0,-1.97102,1.307,7.2,0.04,M,1.0,0,0
5.7459945,2.06081,393.0,3413.0,-0.08124,1.307,3.9983,-0.0014,Unknown,0.0,0,0
5.745912,2.3,797.0,3390.0,-0.08124,1.307,86.27,-0.0014,Unknown,0.0,0,0
5.7459982,1.9,440.6,3395.0,-1.96019,3.2,6.27,-0.07,Unknown,0.0,0,0
10.3465,2.3,230.9,3024.0,-2.85201,1.307,0.67,-0.25,M,1.0,0,0
21.202,2.3,181.7,3024.0,-2.85201,1.307,0.257,-0.25,M,1.0,0,0
3.204,2.3,797.0,2953.0,-2.76955,1.307,3.8,-0.08,M,1.0,0,0
6.689,2.3,797.0,2953.0,-2.76955,1.307,1.4,-0.08,M,1.0,0,0
