pl_rade,pl_eqt,pl_orbper,stellar_compatibility
2.96,923.0,17.32417247,-5939.5
1.659,797.0,10.3392924,-4949.5
1.96,797.0,7.518496,-5272.5
2.3,797.0,13.71938426,-5932.14
4.63,522.0,81.4160138,-6350.5
9.52,391.0,197.5111484,-5614.5
2.3,797.0,6.010383339,-4690.5
1.31,1163.0,6.88706037,-5823.5
13.54,369.0,150.0190609,-6148.5
1.79,582.0,29.2215101,-5968.5
1.54,1198.0,7.8128584,-6223.5
2.49,1276.0,6.4816307,-5948.5
2.594,797.0,10.3392924,-4663.5
14.91382302,1945.35,2.90368155697,-6057.5
2.926,797.0,6.91134416,-5720.5
2.37,325.0,96.9151707,-5160.5
2.3,797.0,8.34819209,-4928.5
8.106,797.0,38.90787517,-5786.5
14.79588,797.0,5.0843,-5908.5
2.19,766.0,10.04556377,-5630.5
2.3,797.0,510.8544,-4502.5
1.33,877.0,12.61102,-5892.5
2.8,366.0,84.5733226,-5416.5
2.3,797.0,2.019997006,-5086.5
1.99,278.0,169.133455,-5378.5
2.3,797.0,2.80011878,-4668.5
2.3,797.0,13.979451,-5611.5
1.75,797.0,63.336,-3570.5
1.31,2233.0,0.538354308,-5951.5
1.4,520.0,3.036208739,-3462.5
2.76,797.0,36.9249531,-5576.5
1.748,797.0,91.5009237,-4964.5
2.3,797.0,42.88248,-5611.5
2.3,797.0,282.5253558,-5821.5
1.055,797.0,15.6049212,-6128.5
1.88,980.0,6.15555756,-5856.5
1.38,428.0,14.53410194,-4021.5
2.19,492.0,60.0855082,-6199.5
2.522,797.0,82.1908,-5703.83
0.71,1057.0,4.272354,-5445.5
45.65,674.0,11.60907117,-5322.5
1.4,797.0,9.93967857,-5213.5
2.06,797.0,12.883,-5611.5
3.78,232.0,572.383277,-6063.5
2.3,797.0,16.0922705128,-4705.63
2.4,522.0,34.8536903,-5816.5
3.32,753.0,20.5533844,-6341.5
2.3,797.0,1110.0,-5611.5
2.14,797.0,10.05403,-3894.5
2.3,797.0,3.584101048,-5413.65
9.21,797.0,6.491684259,-5724.5
3.45,797.0,10.79274,-5611.5
2.3,797.0,2.76675696,-5611.5
2.3,797.0,33.86777771,-4425.9
2.41,1000.0,4.807078,-5736.5
2.3,797.0,66.5574977215,-5973.81
2.3,797.0,5.33905606,-4899.5
2.62,499.0,51.0672495,-6002.5
1.94,554.0,27.07237711,-5587.5
2.3,797.0,22.6844,-5818.5
2.3,797.0,105.01465499,-5787.36
16.017661,1623.0,2.7164762,-5868.5
20.8487041,1800.0,8040000.0,-2318.5
0.83,805.0,4.159817122,-4707.5
1.009,797.0,12.38602,-5611.5
11.478,1283.0,4.124481,-5586.5
2.11,1115.0,8.91902447,-6198.5
12.666,797.0,3.9791,-5922.5
5.83,895.0,12.2057513,-5252.5
1.97,797.0,6.102325,-4672.63
9.94,972.0,3.797018335,-5260.5
5.198,797.0,10.3392924,-5439.5
2.3,797.0,25.54391678,-5280.2
2.57,529.0,53.5991044,-6317.5
2.04,797.0,18.16407876,-4965.5
2.3,797.0,185.84,-4811.5
3.414,797.0,81.063633,-5611.5
1.71,756.0,25.2630467,-6069.5
9.718,970.0,2.875317,-4593.5
2.3,797.0,9.28716,-5542.5
2.4,418.0,47.3330262,-5263.5
30.48848,1204.0,10.3392924,-3970.5
2.3,797.0,3.2440796,-5701.5
1.22,629.0,18.3027248,-5690.5
7.28,893.0,8.562421,-5642.5
2.3,797.0,4.6126505733,-6017.14
2.3,797.0,5.239891,-5822.5
2.49,797.0,46.6888,-5661.5
1.15547044,797.0,14.86390018,-5157.5
1.6,1326.0,3.28192056,-5857.5
2.41,268.0,184.77271,-5271.5
2.72,914.0,8.408876951,-5761.5
2.3,403.0,35.58355458,-4739.5
4.13,797.0,3.709870645,-5511.5
5.26,456.0,35.61760587,-5121.5
3.18,797.0,161.4743937,-5827.5
13.4508,797.0,3.052401,-5448.5
1.061,797.0,10.3392924,-6128.5
2.3,797.0,10.3392924,-5611.5
8.15,449.0,190.3216564,-5852.5
7.61,1095.0,24.85466504,-6965.5
2.3,797.0,3.749105745,-5664.41
1.27,1006.0,8.92114318,-6050.5
1.37,937.0,11.17268,-5971.5
0.98,874.0,14.7966306,-6173.5
1.05,1104.0,5.21104261,-6106.5
2.3,797.0,1075.2,-5678.5
2.3,797.0,5.08004339,-6078.23
1.7,931.0,6.155541,-5777.5
2.3,797.0,3.6898151672,-5603.5
3.54,394.0,105.3033148,-6030.5
3.22,1061.0,4.243747226,-5874.5
1.69,898.0,8.74199772,-5876.5
2326.995,797.0,10.3392924,-5376.5
1.345,797.0,2.707306716,-6057.5
2.3,797.0,24.30788504,-5270.58
12.17295304,1061.0,14.574071,-6464.5
2.3,797.0,27.0142622,-5972.5
4.12,915.0,12.33343853,-5894.5
3.074,797.0,10.3392924,-5592.5
2.3,797.0,5.9604006638,-5218.04
3.22,417.0,56.4758069,-5495.5
3.21,328.0,109.4449666,-5506.5
2.3,797.0,5.912273234,-4659.49
2.3,797.0,177.674774683,-4694.5
1.357,797.0,0.938466832,-5532.5
1.98,896.0,13.13742,-5984.5
2.3,797.0,2.38265264,-4970.5
1.54,797.0,67.9687026,-5757.5
1.17,864.0,8.98825111,-5982.5
15.46839337,1362.0,10.3392924,-5611.5
1.82,1120.0,3.504761,-5383.5
1.503,797.0,10.3392924,-6148.5
4.015,797.0,30.159863,-5000.5
1.72,541.0,33.88489,-5629.5
3.03,797.0,66.0282,-5988.5
2.3,797.0,35.39,-5611.5
1.22,1241.0,2.92721559,-5894.5
1.29,986.0,8.71982853,-6236.5
2.18,563.0,41.6979976,-5932.5
1.09,945.0,2.34587,-4599.5
2.1782413,797.0,49.47819901,-5774.5
2.592,797.0,4.973451411,-5076.5
1.58,1314.0,1.217000383,-4857.5
2.3,797.0,41.74938613,-5461.81
0.9,401.0,28.1224393,-4497.5
1.5,1483.0,1.980357663,-6246.5
2.96,209.0,386.370512,-5117.5
2.3,797.0,44.96407458,-4718.22
2.3,797.0,6.66836145,-4456.5
1.9,797.0,1.97419,-3658.5
1.268,797.0,10.3392924,-5402.5
2.39173,584.0,12.0557353,-5502.5
3.0,895.0,7.170732075,-5521.5
2.3,797.0,2.888904439,-4830.5
3.8580709,797.0,5.939119816,-6066.5
0.98,1099.0,2.18660188,-4902.5
13.3752,1087.0,5.4161129,-5650.5
1.75,797.0,34.142347,-4247.5
1.55,952.0,13.5396293,-6396.5
2.08,624.0,19.80787763,-5773.5
12.778,797.0,2.4238039,-5408.5
2.3,797.0,14.4399,-3473.5
2.3,797.0,297.3,-5058.5
1.78,906.0,9.1149903,-5960.5
3.94,391.0,99.7468804,-5618.5
2.18,797.0,14.13168,-5611.5
0.942,797.0,19.5776286,-5611.5
1.21,913.0,7.99147383,-5929.5
2.3,797.0,453.28,-4930.44
1.67,755.0,25.3690868,-6124.5
9.33708092,295.1,282.52542,-5732.5
2.11,797.0,30.4549136,-5728.5
1.555,797.0,10.3392924,-5475.5
2.3,797.0,25.96180896,-6497.8
13.597,1468.0,3.40883,-6148.5
1.67,950.0,8.45808312,-6161.5
2.182,797.0,10.3392924,-4616.5
2.53,549.0,11.776147,-4617.5
1.44,388.0,5.436098,-3210.5
1.61,564.0,35.8657306,-6246.5
2.3,797.0,24469.67342,-5611.5
1.559,797.0,10.3392924,-5237.5
4.611,797.0,10.3392924,-6361.5
4.84,801.0,4.887802706,-4775.5
1.08,797.0,85.7565495,-5278.5
2.3,797.0,10.3392924,-5611.5
1.29,1048.0,8.48653576,-6325.5
2.3,723.0,14.62719,-5538.5
13.01103804,1330.33,3.34890381843,-5709.5
13.0,797.0,37000.0,-5611.5
2.3,797.0,26.73,-6035.5
2.3,797.0,9.9147,-4636.5
22.261074,797.0,3.735433,-6648.5
2.59,751.0,8.47237911,-5352.5
2.3,797.0,8.2669897,-5634.5
2.3,797.0,24.31574009,-5966.5
1.97737,733.0,7.4341456,-5062.5
2.01,725.0,23.7832097,-5875.5
2.606,430.0,77.611455,-5493.5
2.3,797.0,5.3706416,-5869.74
13.87,797.0,10.3392924,-5850.5
2.3,797.0,3.78402867,-5015.5
2.3,797.0,10.13200555,-5611.5
2.3,797.0,5.902245782,-5307.69
3.0,470.0,17.30713,-4498.5
2.35,797.0,55.1866695,-6208.5
2.3,797.0,4.90331667,-6016.42
4.11,1085.0,5.640677572,-6215.5
2.3,797.0,10.3392924,-5611.5
6.41,845.0,12.4032,-5611.5
2.3,797.0,1038.1,-5626.5
1.57,409.0,7.4512,-3410.5
2.3,797.0,13.8214022996,-5186.5
1.23,1007.0,5.05366499,-5770.5
2.31,397.0,151.8861943,-6129.5
2.59,682.0,31.5888979,-5864.5
1.32,954.0,3.60084276,-5128.5
2.3,797.0,5.5460843094,-6962.36
0.92,872.0,6.48021673,-5660.5
1.29,1610.0,1.638652525,-6117.5
1.5,1040.0,3.81371974,-5559.5
2.3,797.0,207.248713035,-4019.5
1.5,797.0,7.5767206,-5747.5
1.55,797.0,3.132951625,-5091.5
1.67,1560.0,1.5929716,-5775.5
3.7,925.0,7.381996,-5853.5
2.507,797.0,10.3392924,-5757.5
3.02725841,855.96,15.61460575154,-5807.5
1.0,797.0,5.32786292,-5826.5
2.3,797.0,33.0062232715,-5912.5
1.076,797.0,2.231527,-3621.5
2.3,797.0,6.104849417,-5608.5
1.558,797.0,10.3392924,-5696.5
2.3,797.0,4.919526034,-6326.32
2.3,345.0,229.9,-6298.5
2.3,797.0,4700.0,-5611.5
2.8,1211.0,3.6069424,-5599.5
2.5,518.0,59.73716,-6328.5
2.45,950.0,6.6184,-5632.5
2.3,797.0,523.9,-5699.5
2.3,797.0,3.00912491,-5606.5
1.21,976.0,6.05919881,-5732.5
10.486,797.0,214.3114164,-6337.5
1.67,797.0,4.33946454,-5498.5
2.3,797.0,1.7100529,-5718.5
1.23,797.0,5.03728015,-6415.5
2.34,797.0,10.300682,-6163.5
4.8,290.0,205.9172,-5801.5
2.3,797.0,1788.5,-5611.5
3.431,797.0,7.381977254,-5586.5
1.92,1022.0,3.244218,-5172.5
1.54,613.0,38.1303324,-6368.5
1.78,797.0,8.13122484,-5611.5
3.63,797.0,16.92344113,-5804.5
3.57,514.0,70.4680266,-6456.5
2.36,604.0,45.1263042,-6503.5
12.77826,1200.0,2.22,-5021.5
2.3,797.0,577.2,-4913.5
1.26,821.0,4.602996,-4892.5
1.47,797.0,10.49567752,-6309.5
2.3,797.0,7.0971541272,-3825.5
0.931,797.0,10.3392924,-4485.5
2.51,978.0,4.79860021,-5629.5
2.4,584.0,41.74598855,-5976.5
2.15,609.0,33.469743,-5910.5
2.3,797.0,3.5680866929,-6006.5
2.08,797.0,1.5184299,-6003.5
1.33,797.0,48.051405,-5254.5
1.71,765.0,16.8600805,-6203.5
1.32,728.0,11.87457664,-5521.5
2.16,736.0,20.0711504,-6084.5
1.88,613.0,29.92205802,-6120.5
2.53,619.0,17.46085263,-5255.5
2.3,797.0,28.86237473,-5870.5
4.27174254,797.0,55.082694,-5095.5
1.436,797.0,10.3392924,-6196.5
1.69,578.0,19.5489365,-5546.5
4.75,833.0,13.81020094,-5940.5
2.75,797.0,9.0333,-5611.5
2.3,797.0,30.8609783,-5593.79
2.3,797.0,81.16951302,-5582.49
2.29,490.0,8.114368,-3933.5
2.064,797.0,10.3392924,-3575.5
13.32,497.7,8.350231,-4348.5
2.3,797.0,3.49079807,-5574.03
2.3,797.0,26.13634,-5611.5
2.24794,584.0,9.531366,-4502.5
2.3,797.0,4.0873001,-6034.5
9.916,797.0,3.38628,-6098.5
2.3,797.0,7.29903,-5611.5
10.47865795,722.67,7.13351486122,-4773.5
2.64,797.0,6.413539,-3559.2
1.1209,797.0,0.35500744,-5087.5
5.36,457.0,49.7701438,-5780.5
2.27,325.0,88.0712696,-5124.5
3.248,797.0,10.3392924,-6282.5
2.3,797.0,4.3394569,-5285.38
2.84,881.0,10.94577783,-5886.5
1.79,989.0,7.01773,-6064.5
2.3,797.0,10.3392924,-5611.5
0.51,620.0,9.74048418,-5030.5
1.75,831.0,11.30119217,-5946.5
2.3,797.0,10.3392924,-5611.5
1.11,1491.0,0.766689534,-4892.5
1.937,797.0,10.3392924,-5515.5
0.99,658.0,23.9802348,-5879.5
0.872,797.0,10.3392924,-5222.5
2.89,874.0,14.74914825,-5845.5
1.72,2023.0,0.341842017,-5014.5
2.3,797.0,10.3392924,-5611.5
3.17,797.0,38.5583038,-5856.5
2.53,797.0,39.5387,-5768.5
7.0,695.0,7.7485,-4568.5
2.3,797.0,4.31768411,-5698.5
2.7,797.0,133.3036741,-5174.5
3.178,797.0,17.1570874,-5638.5
1.75,478.0,51.1110243,-5966.5
2.9,797.0,10.3392924,-5813.5
1.45,772.0,5.62006198,-4866.5
1.02,1209.0,3.05710069,-6018.5
7.39,797.0,74.924,-5611.5
2.3,797.0,44.98529372,-5105.42
2.3,797.0,10.3392924,-5611.5
1.89,797.0,9.3251498,-4022.5
5.28,797.0,51.535,-5611.5
2.3,797.0,9.4678276214,-3617.5
1.584,797.0,10.3392924,-4152.5
2.27,586.0,16.00454026,-5176.5
2.3,797.0,2744.0,-4813.5
2.89,797.0,30.8638931,-6110.5
1.925,797.0,10.3392924,-6728.5
2.3,390.0,101.12,-5346.5
2.3,797.0,2.53573284,-5717.5
1.57,797.0,2.586638081,-5790.5
2.3,797.0,8.46321,-5611.5
2.83,797.0,140.101261,-6156.5
2.3,797.0,1.3118460917,-5567.79
1.4,979.0,6.911301,-5892.5
2.3,797.0,12.513533,-5611.5
1.5,1197.0,5.61357629,-6424.5
2.3,797.0,1314.0,-5541.5
1.626,797.0,10.3392924,-5273.5
2.3,797.0,310.55,-5611.5
2.95415848,797.0,30.2541008,-6275.5
2.3,797.0,5.93118909,-4337.68
3.29,633.0,12.46103,-4848.5
2.3,797.0,2185.0,-5611.5
2.24,1251.0,5.19492202,-6447.5
2.118,797.0,8.583566,-5780.5
2.3,797.0,2.643943,-3454.5
1.07,1311.0,6.10826019,-6723.5
2.3,797.0,19.8079159859,-5492.5
2.3,797.0,11.7761348,-4660.91
1.97,994.0,13.787144,-5768.5
1.96,703.0,9.7629522,-5050.5
1.92,900.0,8.50699658,-5820.5
2.3,797.0,6.51003001,-5327.5
2.3,797.0,0.626281766,-4759.5
2.3,797.0,379.0,-5611.5
4.651,797.0,10.3392924,-5945.5
1.07,1256.0,5.03728015,-6450.5
1.9,725.0,9.06687613,-5140.5
2.3,797.0,46.66,-4697.5
2.13,358.0,91.77221,-5586.5
1.64300001,797.0,7.328519821,-5133.5
1.85,797.0,7.126,-5611.5
1.99,913.0,13.12162167,-6138.5
1.91,954.0,8.67900242,-6110.5
4.32,797.0,42.882,-5611.5
0.95,797.0,3.307,-3585.5
2.3,797.0,26.964501,-5488.5
2.3,797.0,5.08274068,-5354.97
1.95,701.0,2.298,-3853.5
2.56,797.0,10.3392924,-5309.5
2.63,755.0,20.0545282,-6054.5
2.3,797.0,34.98953599,-3895.5
1.6759955,506.07,5.97199,-3774.5
2.3,797.0,36.92515874,-5611.5
1.69257,763.99,3.8167262,-4474.5
0.98,1682.0,1.68189002,-6212.5
2.3,797.0,262.709,-5653.5
1.09,220.0,384.847556,-5577.5
1.2,491.0,45.3485277,-5583.5
1.49,797.0,4.83817712,-3206.5
12.89,797.0,7.8914483,-5970.5
1.22719556,797.0,3.138789892,-5240.5
1.4,899.0,7.42697378,-5571.5
3.63,1155.0,3.314946338,-5607.5
2.3,797.0,38.584432384,-6372.22
3.0,797.0,30.952606,-5611.5
10.6,797.0,21.405,-5611.5
2.24,595.0,13.76710058,-4999.5
2.3,797.0,10.66669,-5611.5
2.71,1008.0,10.692115,-6472.5
2.3,797.0,22.5968256,-5499.32
2.4,646.0,9.98965,-5063.5
2.3,797.0,30.2291726,-6130.43
2.67,797.0,8.45747483,-4629.5
1.26,1070.0,8.9211602,-6520.5
1.905,797.0,10.3392924,-5798.5
20.052901,797.0,2.15000825,-6205.5
1.04,1261.0,7.12811928,-6459.5
2.71,797.0,60.418955,-5358.5
2.0,497.0,7.51574,-3843.5
2.3,797.0,1.6289304,-3268.5
2.3,797.0,3.5157727773,-4912.5
2.62,797.0,7.0525273,-4996.5
2.3,797.0,31.5177783,-5732.51
2.3,797.0,110.978266,-5958.25
1.05,1563.0,2.27163926,-6274.5
11.847913,963.0,3.8681382,-4698.5
2.9,684.0,21.4023,-5532.5
2.3,797.0,24.3110031,-5859.38
1.91,649.0,19.023152,-5843.5
8.878,797.0,3.922727,-4798.5
14.2632,1430.0,3.408833,-6132.5
1.57,1540.0,0.84338011,-4816.5
3.123,797.0,10.3392924,-5759.5
2.35389,797.0,9.4909,-5173.5
2.3,797.0,0.900375925,-5510.16
2.105,797.0,67.9687026,-5708.5
2.57,906.0,8.508324398,-5932.5
2.64,797.0,7.650241916,-5348.5
1.594,797.0,2.382952186,-5399.5
4.28,760.0,8.600104109,-5244.5
2.3,797.0,11.97877778,-5191.5
1.47,1405.0,0.928310498,-4892.5
7.85,797.0,21.4050484,-4929.5
2.65446572,797.0,15.33170033,-5724.5
2.3,797.0,30.1837021,-5754.5
2.3,797.0,1.4200242,-5011.5
2.76022913,797.0,29.53910065,-6570.5
1.44,797.0,5.185002073,-4585.5
2.3,797.0,5.188563677,-4660.91
2.44,1026.0,8.28246,-5670.5
2.3,797.0,27.49583745,-6070.2
2.3,797.0,8.7348752471,-5780.5
2.42,437.0,24.4002549,-4581.5
19.7788,1622.0,5.0037758,-6440.5
1.68,1238.0,3.63898953,-5531.5
1.59,722.0,3.35585,-4372.5
2.04,954.0,22.2420032,-5977.5
2.67,797.0,3.705989551,-6066.5
3.57,514.0,70.4680266,-6456.5
2.35,679.0,30.229104,-6541.5
3.7,1357.0,5.93919041,-6066.5
1.48,797.0,22.8029808,-6134.5
1.17,797.0,16.2254649,-6018.5
2.3,797.0,12.70636123,-5338.5
2.09,797.0,8.114379,-3713.5
1.58,375.0,108.593329,-6104.5
1.85,558.0,37.99441,-6100.5
2.36,797.0,56.35418576,-4869.5
2.92,797.0,7.42608998,-6184.5
0.31,629.0,13.36744,-5286.5
1.088,797.0,10.3392924,-5974.5
2.51,797.0,25.751974,-5230.5
2.3,797.0,13.727,-3724.5
1.08,1073.0,6.79164786,-6301.5
2.05,275.0,43.5859419,-3891.5
12.06,619.0,20.272615,-5655.5
2.45,1246.0,4.919576,-6483.5
2.3,1000.0,10.3392924,-5611.5
2.54,755.0,17.02902786,-5837.5
1.47,1768.0,0.577369579,-5254.5
2.93920584,797.0,5.656304,-5720.5
2.21898,1344.51,4.9404681,-6084.5
2.13,355.0,57.293155,-4804.5
3.98,797.0,31.995,-5611.5
2.3,797.0,26.39442424,-4935.5
3.21,328.0,109.4449666,-5506.5
2.99,838.0,16.00747237,-5855.5
2.3,797.0,4.24263096,-5244.46
16.14096,797.0,2.828042,-5673.5
2.3,797.0,88.9,-5611.5
2.3,797.0,47.16123646,-5598.5
2.3,797.0,7.25696737,-5872.16
12.10867994,1075.32,3.04405406653,-5521.5
2.3,797.0,0.679336747,-5597.5
2.42,665.0,11.08507637,-5078.5
2.3,797.0,10.99471714,-4281.5
2.56,797.0,9.77045194,-4080.5
1.43,525.0,54.2812031,-6084.5
2.24459533,797.0,23.226001,-5926.5
2.53,330.0,153.979362,-5856.5
2.19,365.0,56.2279697,-4978.5
1.42,1904.0,2.053352,-6420.5
2.19,715.0,15.3825006,-5894.5
11.46678726,1101.0,2.823093,-5319.5
2.3,797.0,6.45441745,-5724.5
1.98,504.0,10.05448,-3949.5
2.31,397.0,151.8861943,-6129.5
1.6195921,797.0,4.564169,-5857.5
3.14,685.0,6.029301321,-4534.5
1.51,635.0,18.0541469,-5503.5
1.1,1736.0,0.764864926,-5229.5
15.15454191,1504.0,4.3345401,-5998.5
1.36,672.0,23.12748644,-5928.5
2.3,797.0,1.442592305,-7012.5
2.59,1256.0,2.940304817,-5525.5
3.18,1650.0,1.3373508,-5141.5
2.3,797.0,10.3392924,-5611.5
14.93036229,1622.0,4.0138379,-6076.5
3.3,797.0,151.86392,-5941.5
2.3,797.0,10.3392924,-5611.5
2.06512018,797.0,10.61340046,-5863.5
2.52,534.0,19.32952416,-5021.5
2.3,797.0,7.96432425,-4964.5
2.3,797.0,37.3033197,-6034.5
2.3,797.0,8.13121389,-6147.5
2.336,797.0,10.3392924,-4211.5
2.3,797.0,2.453236139,-4563.11
2.3,797.0,5.412203,-6395.5
2.328,931.0,9.573083,-6167.5
2.3,797.0,2606.0,-5730.5
2.3,797.0,0.8131690885,-5177.33
0.854,797.0,0.7698536,-5074.5
1.307,797.0,10.3392924,-5974.5
2.34,797.0,33.8678531,-4671.5
2.19,1030.0,4.699653236,-5521.5
12.901559,1191.0,2.21857578,-5048.5
2.3,797.0,56.43504953,-5514.44
2.3,797.0,21.056614,-6288.5
1.2,797.0,2.55,-3797.5
0.98,2070.0,0.665026916,-5955.5
6.11721229,797.0,9.283188,-4970.5
1.58,626.0,27.0141783,-6165.5
2.3,797.0,10.3392924,-5611.5
1.76,1143.0,9.34144548,-5921.5
2.3,797.0,10.3392924,-5611.5
2.58,797.0,28.474748,-5042.5
10.319,797.0,10.3392924,-5852.5
1.94,523.0,47.3126192,-6033.5
1.13,418.0,14.64558,-4538.5
3.07,1074.0,4.431242593,-5839.5
2.84,742.7,6.3980661,-4580.5
5.46,1392.0,3.12686223,-4852.5
2.3,797.0,14.646131,-5611.5
4.91,513.0,47.73022,-5483.5
1.347,797.0,10.3392924,-5344.5
10.211399,1170.0,2.89973838,-5188.5
1.28,771.0,2.164570968,-3898.5
2.3,797.0,4.5215813672,-5646.05
1.904,797.0,10.3392924,-5832.5
1.3,359.0,18.5960431,-3814.5
2.3,797.0,1.337,-4457.5
2.33,797.0,12.252196,-3358.5
3.09,567.0,18.20795693,-5260.5
2.3,797.0,2372.0,-5725.5
2.3,797.0,10.1057538426,-5818.22
2.08,797.0,10.613839,-5816.5
2.73,797.0,17.251,-3851.5
6.310667,1084.0,3.185315,-4983.5
2.3,797.0,525.157337,-5611.5
1.09,443.0,87.5187,-5871.5
2.81,527.0,23.67517607,-5300.5
12.53,1681.0,1.720861324,-6193.5
2.3,797.0,4.42535097,-6029.5
2.3,797.0,5.09582,-4488.5
2.3,797.0,310.4,-4884.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,7.2,-3648.5
2.71257333,965.8,4.7369696,-5126.5
2.3,797.0,55.01292,-5327.5
2.04,797.0,20.851337,-5780.5
1.28,797.0,7.824904,-4253.5
1.73,420.0,18.78423,-4315.5
11.65856551,1783.69,11.53172727214,-5584.5
2.3,797.0,13.93296076,-6013.97
12.65581119,1159.07,3.05226855124,-5368.5
3.75,727.0,16.3297527,-5876.5
2.3,797.0,1214.0,-5611.5
2.74,266.0,198.088774,-5460.5
3.06,1008.0,10.74241765,-5759.5
2.28,910.0,15.27438229,-5826.5
2.3,797.0,3.3088753,-6270.5
3.36,696.0,51.075756,-4989.5
3.22647351,749.9,9.61416356822,-5475.5
2.3,797.0,10900.0,-5611.5
3.84,797.0,19.3044,-5618.5
1.334,797.0,3.18897601,-5657.5
1.37,776.0,6.1954595,-4999.5
13.63,1299.0,3.243259796,-6107.5
2.3,797.0,17.25118601,-4484.5
2.3,797.0,5.974,-3715.5
4.5,1077.0,3.5840842,-5667.5
10.09929161,682.0,7.1335164,-4684.5
1.89,797.0,58.034616,-5500.5
2.0,740.0,5.47665368,-4648.5
2.3,797.0,4.8101042,-6404.5
2.09,247.0,92.7388,-4325.5
1.27,665.0,15.0540329,-5473.5
1.55,419.0,11.41928253,-3820.5
0.861,797.0,10.3392924,-3809.5
2.9,378.0,59.65943,-5347.5
2.83677238,797.0,6.45442009,-6090.5
2.3,797.0,1191.0,-6095.5
2.51,853.0,4.973451411,-5073.5
1.32,1873.0,0.740928422,-5616.5
0.52,586.0,2.104338119,-3408.5
1.15,393.0,37.8156219,-4720.5
2.3,797.0,42.8774169,-4989.5
1.43,797.0,5.433074,-5230.5
1.59,797.0,2.211099,-4501.5
1.05,797.0,7.810937,-5774.5
2.717,797.0,10.3392924,-6184.5
1.659,797.0,10.3392924,-6148.5
1.48,590.0,44.9977478,-6110.5
0.94,797.0,14.4541302,-5716.5
2.95,797.0,4.585512,-5784.5
12.77,1171.0,11.1684037,-5979.5
2.3,797.0,3.13877646,-5276.65
1.26,943.0,9.705716,-6196.5
2.3,797.0,28.7799567556,-6035.07
13.11,1620.0,6.87349,-6508.5
2.37,797.0,20.0349456,-6147.5
0.98,1309.0,3.18899015,-5698.5
3.2,685.0,40.6992062,-6417.5
1.207,797.0,10.3392924,-5192.5
2.12,831.0,8.3053749,-5693.5
2.3,797.0,10.3392924,-5611.5
1.26,446.0,30.9507608,-5194.5
2.4,610.0,18.55269,-5538.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,1.485710994,-5779.5
2.64,643.0,9.273827,-4869.5
2.3,797.0,258.19,-5583.5
2.54,749.0,9.76785911,-5369.5
2.3,797.0,12.9191,-5611.5
2.41,782.0,6.252964898,-5124.5
3.54,301.0,160.0200597,-5527.5
2.48,463.0,76.613377,-6168.5
1.62,750.0,12.06222962,-5545.5
3.033,797.0,10.3392924,-5063.5
2.3,797.0,4.9213639,-5611.5
0.84,1211.0,4.13827595,-6243.5
2.57,600.0,25.2034787,-5829.5
1.45,792.0,7.62634063,-5139.5
1.597,1379.0,4.901452,-5852.5
1.17,1764.0,1.340638,-5984.5
1.59,797.0,10.198545,-4501.5
2.3,797.0,9.6685529097,-5514.5
9.26802368,797.0,28.382071,-5423.5
1.69,797.0,8.43639364,-5266.5
0.916,797.0,3.41045424,-4958.5
2.3,797.0,2132.4,-5611.5
2.3,797.0,15.77980122,-5633.5
2.415,797.0,10.3392924,-4906.5
2.3,797.0,5.65245733,-5005.5
2.2,845.0,11.12956,-6113.5
2.3,797.0,6.08003714,-5611.5
2.07,457.0,76.9611,-5884.5
2.565,797.0,247.354265,-4691.5
2.3,797.0,5.9012915,-3789.5
2.3,797.0,3.7684953,-5611.5
1.74,1231.0,2.578878,-5729.5
1.87,901.0,7.36272058,-5866.5
3.769,797.0,10.3392924,-5998.5
2.3,797.0,6360.0,-4049.5
2.3,797.0,47.42769396,-5166.5
2.3,797.0,8.1090679999,-5336.5
1.4,1125.0,2.633857233,-5398.5
2.89,946.0,10.06082567,-5690.5
2.3,1236.0,2.940321,-5538.5
1.87,901.0,7.36272058,-5866.5
3.47,797.0,10.13389,-3469.5
2.3,797.0,44.43043302,-5859.38
1.15643,638.0,12.1623316,-4811.5
1.27,1003.0,6.9424334,-6106.5
3.23,414.0,103.427188,-6192.5
14.8,1561.0,1.485710952,-5622.5
1.81,633.0,38.1312831,-6423.5
3.39512346,818.69,8.8803232,-5383.5
11.0,797.0,1.7292591,-4269.5
1.89,797.0,10.3392924,-5846.5
0.66,777.0,6.88729828,-5236.5
3.44,957.0,4.180048081,-5225.5
1.76873146,474.67,8.2466132695,-3804.5
2.3,797.0,10.3392924,-5611.5
1.3,1188.0,4.22451369,-6026.5
10.52,476.0,39.64317811,-5550.5
2.83,881.0,9.57666498,-5673.5
2.3,797.0,56.3587987,-5212.5
2.468,797.0,10.3392924,-5147.5
1.33,1117.0,2.9713641,-5298.5
3.37,413.0,90.4113556,-6002.5
2.3,797.0,31.15879091,-5915.03
2.92,530.0,20.47748843,-5095.5
2.3,797.0,10.3392924,-5611.5
2.3,797.0,1.3061858,-5648.5
2.3,797.0,1460.0,-29562.5
1.696,797.0,3.619312195,-5592.5
3.8,489.0,25.302868,-5169.5
0.7,391.0,15.57131611,-3840.5
2.3,797.0,0.938466959,-5567.38
2.3,797.0,1.682934607,-5214.72
1.17,779.0,2.892219,-4284.5
2.3,249.0,570.1,-5805.5
